borrower_id,business_name,industry,nic_code,loan_type,loan_amount_lakhs,vintage_years,region,sanction_date,gstin,pan,employee_count_initial,is_defaulter,true_pd,default_month
MSME03134,Business_03134 Pvt Ltd,Auto Ancillary,C29,Trade Finance,219.27,3.7,West,2023-08-02,32HCADQ0370Z1Z5,LCMPF3456G,88,0,0.19,-1
MSME03135,Business_03135 Pvt Ltd,Food Processing,C10,Term Loan,262.22,0.5,North,2023-10-02,25YYMML2793T1Z5,GULPN9644S,40,0,0.26,-1
MSME03136,Business_03136 Pvt Ltd,Manufacturing,C10-C33,Term Loan,70.54,2.5,North,2022-04-21,28WXTKJ5014T1Z5,YLIPA3231V,192,0,0.18,-1
MSME03137,Business_03137 Pvt Ltd,Pharma,C21,Term Loan,165.71,5.5,North,2023-05-06,35PKNVZ5971G1Z5,VGPPF7319P,185,0,0.1,-1
MSME03138,Business_03138 Pvt Ltd,Construction,F41-F43,Working Capital,75.74,17.2,South,2022-09-29,22UBYHW5484V1Z5,GNAPA4442N,21,0,0.25,-1
MSME03139,Business_03139 Pvt Ltd,IT/ITES,J62,Trade Finance,113.84,2.8,East,2022-02-03,03YOXIQ0139E1Z5,PVRPJ7745B,90,1,0.1,14
MSME03140,Business_03140 Pvt Ltd,Agriculture Allied,A01,Working Capital,50.63,1.1,North,2022-07-31,13GDMQH2810Z1Z5,UXJPN6887B,75,0,0.29,-1
MSME03141,Business_03141 Pvt Ltd,Textiles,C13,Trade Finance,206.54,8.5,East,2022-10-27,08CQSXP3967O1Z5,OTPPT7198L,248,0,0.2,-1
MSME03142,Business_03142 Pvt Ltd,Manufacturing,C10-C33,Term Loan,141.67,6.8,West,2023-01-08,07PQTMJ8607P1Z5,RTCPJ7066I,108,0,0.15,-1
MSME03143,Business_03143 Pvt Ltd,Services,S90-S99,Term Loan,131.69,9.8,East,2022-05-05,32DNWVW9905L1Z5,MZXPV5540B,91,0,0.13,-1
MSME03144,Business_03144 Pvt Ltd,Services,S90-S99,Term Loan,95.16,1.2,East,2022-04-13,03JTQNM9712W1Z5,LFBPE9005A,210,0,0.21,-1
MSME03145,Business_03145 Pvt Ltd,Agriculture Allied,A01,Term Loan,223.42,2.6,East,2023-12-19,34LTLWS1719P1Z5,TRIPQ2600M,78,0,0.22,-1
MSME03146,Business_03146 Pvt Ltd,Construction,F41-F43,Term Loan,697.22,20.0,Central,2022-04-30,07STVCQ7301V1Z5,FLFPD9290H,242,1,0.23,29
MSME03147,Business_03147 Pvt Ltd,Textiles,C13,Working Capital,89.28,0.9,South,2023-11-13,31AINGH7576A1Z5,HWTPB6748Z,197,0,0.31,-1
MSME03148,Business_03148 Pvt Ltd,Auto Ancillary,C29,Term Loan,233.59,5.6,East,2023-07-01,35IHEAB9989X1Z5,HTZPY0804U,64,0,0.17,-1
MSME03149,Business_03149 Pvt Ltd,Agriculture Allied,A01,Term Loan,1034.56,1.4,North,2022-11-27,19SQBJE6517D1Z5,HKEPM7092P,114,1,0.27,24
MSME03150,Business_03150 Pvt Ltd,Construction,F41-F43,Trade Finance,282.14,3.5,Central,2022-11-05,31DHQYN7798N1Z5,WFKPE6469S,213,0,0.25,-1
MSME03151,Business_03151 Pvt Ltd,Textiles,C13,Term Loan,307.65,8.1,East,2023-07-24,23KIQQL3170T1Z5,FRAPR3954X,44,0,0.21,-1
MSME03152,Business_03152 Pvt Ltd,Manufacturing,C10-C33,Working Capital,139.29,3.4,Central,2023-02-16,11IRFDN3593O1Z5,BPCPB9131O,210,0,0.2,-1
MSME03153,Business_03153 Pvt Ltd,Pharma,C21,Working Capital,55.56,8.2,South,2023-02-03,28HXEPV0083S1Z5,RCAPE3056M,53,0,0.12,-1
MSME03154,Business_03154 Pvt Ltd,Auto Ancillary,C29,Term Loan,96.47,2.8,Central,2022-11-02,05OIYCL6223R1Z5,DSYPK2446A,60,0,0.2,-1
MSME03155,Business_03155 Pvt Ltd,IT/ITES,J62,Working Capital,100.8,30.0,North,2023-10-15,22POEJJ1911D1Z5,KCSPO9972G,85,0,0.1,-1
MSME03156,Business_03156 Pvt Ltd,Services,S90-S99,Working Capital,102.87,2.9,East,2023-09-15,25EQBOW7561N1Z5,MYXPF4685R,14,0,0.18,-1
MSME03157,Business_03157 Pvt Ltd,Trading,G45-G47,Trade Finance,67.03,0.8,North,2022-06-12,32LFVTT1295D1Z5,HTFPR5104D,126,0,0.27,-1
MSME03158,Business_03158 Pvt Ltd,Manufacturing,C10-C33,Term Loan,341.37,2.6,West,2023-09-15,31KNKSQ3306U1Z5,OTQPY7048P,214,0,0.18,-1
MSME03159,Business_03159 Pvt Ltd,Services,S90-S99,Term Loan,141.24,6.8,Central,2023-10-26,33ELGVZ4780F1Z5,QJJPC3180D,167,0,0.13,-1
MSME03160,Business_03160 Pvt Ltd,Food Processing,C10,Working Capital,221.82,9.4,Central,2022-03-06,16OBMXE0494B1Z5,JMSPZ8261H,142,0,0.2,-1
MSME03161,Business_03161 Pvt Ltd,Trading,G45-G47,Term Loan,172.45,3.1,Central,2023-09-10,33KIWFA7733A1Z5,BZYPI8563P,47,0,0.23,-1
MSME03162,Business_03162 Pvt Ltd,Services,S90-S99,Working Capital,80.23,4.5,South,2022-08-04,29YHZWR6329T1Z5,KPKPR2202O,24,1,0.18,30
MSME03163,Business_03163 Pvt Ltd,Construction,F41-F43,Term Loan,77.97,9.3,North,2023-08-26,02WZRRQ6027Q1Z5,TDSPP9332E,212,1,0.23,34
MSME03164,Business_03164 Pvt Ltd,Auto Ancillary,C29,Working Capital,46.42,8.4,West,2022-01-26,32PNVRI1538P1Z5,LSHPC9270O,149,0,0.19,-1
MSME03165,Business_03165 Pvt Ltd,Services,S90-S99,Trade Finance,305.65,5.4,South,2023-10-31,16ZSKFS6891D1Z5,OKDPC0063E,43,1,0.12,11
MSME03166,Business_03166 Pvt Ltd,IT/ITES,J62,Term Loan,230.92,8.4,South,2023-08-07,03VULCI7294U1Z5,RCAPT7203Y,54,0,0.08,-1
MSME03167,Business_03167 Pvt Ltd,Pharma,C21,Working Capital,122.91,4.3,East,2022-02-13,03SXIUZ7431O1Z5,JHOPZ2346A,96,0,0.15,-1
MSME03168,Business_03168 Pvt Ltd,Construction,F41-F43,Term Loan,765.54,0.5,West,2022-03-31,30DBWWI3433O1Z5,SMQPS5857D,77,0,0.31,-1
MSME03169,Business_03169 Pvt Ltd,Manufacturing,C10-C33,Term Loan,55.38,0.5,Central,2022-05-13,03PYWAA0287M1Z5,UMXPQ7153L,216,0,0.23,-1
MSME03170,Business_03170 Pvt Ltd,Manufacturing,C10-C33,Working Capital,154.01,19.5,Central,2022-06-10,31YUWMZ8477S1Z5,ZJDPE0378R,202,1,0.17,20
MSME03171,Business_03171 Pvt Ltd,Manufacturing,C10-C33,Term Loan,43.42,0.8,East,2023-01-15,05XJSCV6656G1Z5,VUHPH7909T,209,0,0.23,-1
MSME03172,Business_03172 Pvt Ltd,Manufacturing,C10-C33,Working Capital,63.43,2.6,Central,2022-09-18,20HXBOJ4122E1Z5,BTFPT4216V,205,0,0.2,-1
MSME03173,Business_03173 Pvt Ltd,Pharma,C21,Trade Finance,54.51,13.6,North,2023-01-18,19GUNLZ9931F1Z5,SNJPY5471V,180,0,0.09,-1
MSME03174,Business_03174 Pvt Ltd,Services,S90-S99,Trade Finance,221.63,1.1,Central,2023-01-04,04ENIOA4412M1Z5,FWCPV2745Y,165,0,0.2,-1
MSME03175,Business_03175 Pvt Ltd,Textiles,C13,Working Capital,19.85,9.3,North,2022-04-21,20AZNCQ0833D1Z5,IPKPP4965Z,39,0,0.23,-1
MSME03176,Business_03176 Pvt Ltd,Services,S90-S99,Trade Finance,103.43,8.5,East,2023-11-07,11OYMXT5150U1Z5,MTQPT1718Z,154,0,0.12,-1
MSME03177,Business_03177 Pvt Ltd,Food Processing,C10,Working Capital,35.62,21.5,East,2022-03-18,24QKRCW7370S1Z5,NFEPM8108Z,155,0,0.2,-1
MSME03178,Business_03178 Pvt Ltd,Auto Ancillary,C29,Working Capital,45.43,1.7,North,2022-07-28,30TEMPP8162L1Z5,TRFPA3396S,50,0,0.27,-1
MSME03179,Business_03179 Pvt Ltd,Trading,G45-G47,Trade Finance,74.4,1.9,Central,2022-01-13,26RICXA4456S1Z5,HBDPX3497H,93,1,0.27,33
MSME03180,Business_03180 Pvt Ltd,Textiles,C13,Term Loan,594.19,11.7,East,2023-07-24,32ELHFR6298T1Z5,UPVPI1282E,232,0,0.21,-1
MSME03181,Business_03181 Pvt Ltd,Textiles,C13,Term Loan,134.06,1.3,East,2023-07-02,20DJJHA2765W1Z5,SZDPC9307J,123,0,0.29,-1
MSME03182,Business_03182 Pvt Ltd,Services,S90-S99,Working Capital,358.48,4.0,North,2022-01-25,01XTADR4004R1Z5,KPGPV6706I,11,0,0.18,-1
MSME03183,Business_03183 Pvt Ltd,Textiles,C13,Working Capital,423.8,6.1,East,2023-06-30,09JGOND6777E1Z5,DBQPH8277A,19,0,0.23,-1
MSME03184,Business_03184 Pvt Ltd,Agriculture Allied,A01,Trade Finance,533.56,1.6,Central,2022-05-20,23KWBOS1286D1Z5,XBBPT9614D,97,0,0.26,-1
MSME03185,Business_03185 Pvt Ltd,Agriculture Allied,A01,Working Capital,85.88,13.9,East,2022-10-02,08WJMFD4972K1Z5,VCYPQ7538A,204,0,0.21,-1
MSME03186,Business_03186 Pvt Ltd,Food Processing,C10,Working Capital,106.51,5.5,North,2023-01-05,31SEYEA4868Z1Z5,YBMPV7149J,169,0,0.2,-1
MSME03187,Business_03187 Pvt Ltd,Trading,G45-G47,Term Loan,254.72,0.5,Central,2022-08-10,03RIEKA1135H1Z5,NTUPM9323E,206,0,0.28,-1
MSME03188,Business_03188 Pvt Ltd,IT/ITES,J62,Term Loan,130.22,0.7,West,2022-02-06,30SNZNZ5378Y1Z5,ADKPY7421H,78,0,0.16,-1
MSME03189,Business_03189 Pvt Ltd,Pharma,C21,Term Loan,265.58,1.1,North,2022-05-09,13FNOBR9846V1Z5,MXUPG0598K,64,0,0.18,-1
MSME03190,Business_03190 Pvt Ltd,Services,S90-S99,Working Capital,42.6,1.4,West,2022-11-12,25EHTMG8187Z1Z5,GEFPW5412P,182,0,0.23,-1
MSME03191,Business_03191 Pvt Ltd,Pharma,C21,Working Capital,20.08,6.6,East,2022-11-19,17JGUEW9305A1Z5,DUQPJ6764Q,113,0,0.12,-1
MSME03192,Business_03192 Pvt Ltd,IT/ITES,J62,Working Capital,159.38,0.5,Central,2023-03-09,11ALXTO4990J1Z5,IBPPZ0131P,17,0,0.18,-1
MSME03193,Business_03193 Pvt Ltd,Services,S90-S99,Trade Finance,95.12,2.2,East,2022-08-06,07RFIBV4181A1Z5,FXIPX7871W,151,0,0.15,-1
MSME03194,Business_03194 Pvt Ltd,Services,S90-S99,Working Capital,41.21,12.1,Central,2022-09-05,09YXTNY1096V1Z5,SAOPZ8751K,244,1,0.15,25
MSME03195,Business_03195 Pvt Ltd,Trading,G45-G47,Term Loan,84.33,4.1,South,2022-04-21,19RXTVT8458O1Z5,AZVPU1024I,53,0,0.23,-1
MSME03196,Business_03196 Pvt Ltd,Pharma,C21,Term Loan,708.83,1.5,East,2023-12-09,15VRKAN8113Z1Z5,HNIPU3223E,27,0,0.18,-1
MSME03197,Business_03197 Pvt Ltd,Agriculture Allied,A01,Trade Finance,168.15,15.7,East,2022-05-27,16CNWGS2862C1Z5,NZOPP6834U,59,0,0.18,-1
MSME03198,Business_03198 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,41.86,1.4,East,2022-12-10,13SYNHW7084E1Z5,NDCPG4180L,147,1,0.22,22
MSME03199,Business_03199 Pvt Ltd,Pharma,C21,Working Capital,34.83,11.8,North,2023-05-24,05YUBVW6615I1Z5,DKNPG7956I,213,0,0.12,-1
MSME03200,Business_03200 Pvt Ltd,Auto Ancillary,C29,Working Capital,71.27,6.5,Central,2023-05-20,06PWBZX5888Y1Z5,FGRPG6143W,14,0,0.19,-1
MSME03201,Business_03201 Pvt Ltd,Auto Ancillary,C29,Term Loan,278.32,6.7,Central,2023-07-06,26MZWEY0969U1Z5,DYIPE7231K,188,0,0.17,-1
MSME03202,Business_03202 Pvt Ltd,Services,S90-S99,Working Capital,47.67,7.2,Central,2022-05-14,09WTXII9353A1Z5,PCTPI3016R,120,0,0.15,-1
MSME03203,Business_03203 Pvt Ltd,Manufacturing,C10-C33,Term Loan,155.14,3.5,North,2023-04-09,06XFLCM7980K1Z5,OPCPZ2760H,108,0,0.18,-1
MSME03204,Business_03204 Pvt Ltd,Construction,F41-F43,Term Loan,200.96,8.4,Central,2022-07-10,14DMATB2325G1Z5,SEGPS7785B,67,1,0.23,13
MSME03205,Business_03205 Pvt Ltd,IT/ITES,J62,Trade Finance,133.58,9.0,East,2022-06-12,31GQUSL0019X1Z5,HNJPR8162A,189,0,0.07,-1
MSME03206,Business_03206 Pvt Ltd,Food Processing,C10,Working Capital,13.25,2.2,West,2023-04-01,26CNHPR8380U1Z5,XKWPC0934M,50,0,0.23,-1
MSME03207,Business_03207 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,141.9,2.6,South,2022-03-02,26WNKDU8551A1Z5,CEAPO6149N,165,0,0.17,-1
MSME03208,Business_03208 Pvt Ltd,Food Processing,C10,Working Capital,22.5,11.0,Central,2022-01-05,20ZSWGV4234D1Z5,RXCPA5765U,60,1,0.2,15
MSME03209,Business_03209 Pvt Ltd,Pharma,C21,Term Loan,140.08,3.7,North,2022-02-06,03BERBO1176I1Z5,XZOPN3618X,113,1,0.13,20
MSME03210,Business_03210 Pvt Ltd,Pharma,C21,Working Capital,60.27,10.1,North,2023-04-05,01VYQAT9085E1Z5,LTGPQ4111B,22,0,0.12,-1
MSME03211,Business_03211 Pvt Ltd,Food Processing,C10,Term Loan,68.66,4.9,Central,2022-08-05,11LLBCG3570O1Z5,EDQPK5271X,72,0,0.21,-1
MSME03212,Business_03212 Pvt Ltd,IT/ITES,J62,Working Capital,176.71,4.5,West,2023-12-29,32KMFQL7349R1Z5,VEJPF5301P,63,0,0.13,-1
MSME03213,Business_03213 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,55.32,0.5,Central,2022-05-19,19GWLKX2115B1Z5,HYTPN7950V,136,0,0.22,-1
MSME03214,Business_03214 Pvt Ltd,Construction,F41-F43,Trade Finance,84.26,1.6,North,2023-09-10,27ODYZC0199G1Z5,GNQPK8577I,147,0,0.3,-1
MSME03215,Business_03215 Pvt Ltd,Services,S90-S99,Trade Finance,224.78,3.5,South,2022-04-09,09YTOHQ5717D1Z5,AMVPI7348E,163,0,0.15,-1
MSME03216,Business_03216 Pvt Ltd,Trading,G45-G47,Working Capital,57.9,4.4,West,2023-11-11,18THOMD7647O1Z5,IQZPI9856V,6,1,0.25,33
MSME03217,Business_03217 Pvt Ltd,Pharma,C21,Trade Finance,71.45,5.0,Central,2022-09-21,18CTJEE0004B1Z5,TWBPC3283N,208,0,0.09,-1
MSME03218,Business_03218 Pvt Ltd,Auto Ancillary,C29,Term Loan,142.4,6.3,South,2023-08-22,03XLZXZ1789N1Z5,JQLPL7388Y,66,0,0.17,-1
MSME03219,Business_03219 Pvt Ltd,IT/ITES,J62,Working Capital,138.71,5.3,Central,2023-08-19,19UMCCY4763C1Z5,KIMPM6867B,165,0,0.1,-1
MSME03220,Business_03220 Pvt Ltd,Trading,G45-G47,Working Capital,286.3,9.4,West,2022-08-12,19BELBR3557K1Z5,LDTPD2054K,178,0,0.22,-1
MSME03221,Business_03221 Pvt Ltd,Construction,F41-F43,Working Capital,42.57,1.8,North,2022-01-11,22DLUWJ8390V1Z5,CLWPF3838C,182,0,0.33,-1
MSME03222,Business_03222 Pvt Ltd,Textiles,C13,Working Capital,45.42,5.1,West,2022-11-23,18GVIFV3820Z1Z5,NWWPA0131J,152,0,0.23,-1
MSME03223,Business_03223 Pvt Ltd,Services,S90-S99,Term Loan,141.36,0.5,East,2023-11-29,24XQIBF8568E1Z5,JMUPB7521N,198,1,0.21,27
MSME03224,Business_03224 Pvt Ltd,Pharma,C21,Trade Finance,142.75,3.3,Central,2022-12-16,17IZMGP7147W1Z5,IAFPW8631V,235,0,0.12,-1
MSME03225,Business_03225 Pvt Ltd,Services,S90-S99,Working Capital,48.61,1.6,South,2023-01-14,32GTMBZ2830Z1Z5,LNZPG5369V,69,0,0.23,-1
MSME03226,Business_03226 Pvt Ltd,Trading,G45-G47,Term Loan,336.87,2.4,South,2022-08-19,20PXHZO9193G1Z5,FBKPP1507Y,88,0,0.23,-1
MSME03227,Business_03227 Pvt Ltd,Services,S90-S99,Trade Finance,63.94,2.2,West,2022-05-21,24QHAVU9659A1Z5,HZVPM9071T,28,1,0.15,33
MSME03228,Business_03228 Pvt Ltd,Textiles,C13,Working Capital,19.67,0.5,West,2023-09-10,31FMCLO5658P1Z5,QAUPL5821N,146,0,0.31,-1
MSME03229,Business_03229 Pvt Ltd,Trading,G45-G47,Trade Finance,176.31,3.1,West,2022-02-18,12IHEZC3978M1Z5,RXYPO7299H,53,0,0.22,-1
MSME03230,Business_03230 Pvt Ltd,Pharma,C21,Term Loan,324.68,26.1,South,2023-03-27,19WKXCA6206L1Z5,JFFPI7065U,105,1,0.1,15
MSME03231,Business_03231 Pvt Ltd,Manufacturing,C10-C33,Term Loan,464.14,1.8,North,2023-05-06,07DNRPZ4859L1Z5,SAHPO2651B,173,1,0.23,20
MSME03232,Business_03232 Pvt Ltd,Auto Ancillary,C29,Working Capital,18.29,6.7,South,2022-07-24,09QRKFS1563M1Z5,SSRPH0203Q,161,0,0.19,-1
MSME03233,Business_03233 Pvt Ltd,Trading,G45-G47,Term Loan,99.58,4.0,North,2023-02-13,29ZILPS1480F1Z5,QDFPV3671Y,153,1,0.23,27
MSME03234,Business_03234 Pvt Ltd,Agriculture Allied,A01,Working Capital,73.64,2.0,West,2023-02-11,07FCYUO0898Q1Z5,EFQPM3651G,36,1,0.24,12
MSME03235,Business_03235 Pvt Ltd,Textiles,C13,Term Loan,881.18,0.5,East,2022-02-20,07YBZFJ0246E1Z5,YISPV0348C,191,0,0.29,-1
MSME03236,Business_03236 Pvt Ltd,Trading,G45-G47,Working Capital,79.25,1.2,South,2022-06-24,18LUGQJ8878N1Z5,YEPPS1855R,132,0,0.3,-1
MSME03237,Business_03237 Pvt Ltd,Trading,G45-G47,Trade Finance,47.34,7.6,West,2022-09-18,07QWISY4876J1Z5,HEJPV8786A,57,0,0.19,-1
MSME03238,Business_03238 Pvt Ltd,Agriculture Allied,A01,Working Capital,114.14,1.6,South,2023-04-25,02LPGBP5589T1Z5,LQDPB8341O,234,1,0.29,28
MSME03239,Business_03239 Pvt Ltd,Pharma,C21,Working Capital,256.61,0.8,West,2022-08-11,09BUPCV1983W1Z5,IPHPW6799G,91,0,0.2,-1
MSME03240,Business_03240 Pvt Ltd,Trading,G45-G47,Term Loan,486.37,2.0,South,2022-09-26,08LDNWO4275O1Z5,JWVPY3456U,225,0,0.23,-1
MSME03241,Business_03241 Pvt Ltd,Auto Ancillary,C29,Working Capital,141.1,4.4,Central,2022-11-14,15YIRZM8389H1Z5,UZJPV9857T,210,1,0.22,10
MSME03242,Business_03242 Pvt Ltd,Services,S90-S99,Term Loan,229.61,6.1,South,2023-01-20,14PZSZG1139G1Z5,PWEPD1845A,67,0,0.13,-1
MSME03243,Business_03243 Pvt Ltd,Pharma,C21,Trade Finance,24.84,2.4,Central,2023-08-09,20BBECC0235F1Z5,DUOPT1083X,203,0,0.12,-1
MSME03244,Business_03244 Pvt Ltd,Auto Ancillary,C29,Term Loan,185.51,3.4,North,2023-09-18,28UTFMU9018J1Z5,KXLPL3735M,155,0,0.2,-1
MSME03245,Business_03245 Pvt Ltd,Pharma,C21,Working Capital,103.8,3.0,South,2022-08-07,22EBQAA5966Y1Z5,ENOPQ8598T,85,1,0.15,20
MSME03246,Business_03246 Pvt Ltd,Auto Ancillary,C29,Term Loan,156.97,0.5,North,2022-02-23,30IARGR9311K1Z5,TDPPR2430H,38,0,0.25,-1
MSME03247,Business_03247 Pvt Ltd,Textiles,C13,Term Loan,342.54,2.5,East,2022-07-19,14MAYJO2095H1Z5,TTWPF1312K,228,0,0.24,-1
MSME03248,Business_03248 Pvt Ltd,Auto Ancillary,C29,Trade Finance,107.43,4.4,Central,2023-10-05,23GRDFB4421K1Z5,ZVMPI0373V,169,0,0.19,-1
MSME03249,Business_03249 Pvt Ltd,Food Processing,C10,Working Capital,67.03,4.2,South,2022-12-05,23HDDKN8392M1Z5,AJDPG5824W,137,0,0.23,-1
MSME03250,Business_03250 Pvt Ltd,Auto Ancillary,C29,Term Loan,461.78,6.9,North,2023-12-05,14QCOUB4895O1Z5,LKAPL8827R,46,0,0.17,-1
MSME03251,Business_03251 Pvt Ltd,Manufacturing,C10-C33,Term Loan,124.93,5.5,West,2023-11-22,19ULQPH8487O1Z5,DWIPD0629Y,241,0,0.15,-1
MSME03252,Business_03252 Pvt Ltd,Manufacturing,C10-C33,Working Capital,94.8,1.6,North,2022-11-01,18UHSQD3933I1Z5,JYRPP6704K,216,1,0.25,18
MSME03253,Business_03253 Pvt Ltd,IT/ITES,J62,Working Capital,184.57,1.5,South,2022-09-02,14AIWMU1999D1Z5,XMMPZ1093O,204,0,0.18,-1
MSME03254,Business_03254 Pvt Ltd,Food Processing,C10,Working Capital,40.1,3.1,East,2023-09-21,11LMBHD8164E1Z5,PAOPM4778U,76,0,0.23,-1
MSME03255,Business_03255 Pvt Ltd,Food Processing,C10,Trade Finance,55.51,6.6,Central,2022-07-27,04SILCE1664H1Z5,XJUPW7710O,92,0,0.17,-1
MSME03256,Business_03256 Pvt Ltd,Services,S90-S99,Trade Finance,314.37,0.5,West,2023-12-25,11LRRPT5510R1Z5,HILPW7899M,157,0,0.2,-1
MSME03257,Business_03257 Pvt Ltd,Food Processing,C10,Term Loan,106.33,14.8,North,2023-05-26,21CIGXV6200A1Z5,JTSPD9210T,50,0,0.18,-1
MSME03258,Business_03258 Pvt Ltd,Services,S90-S99,Working Capital,156.64,3.9,South,2022-09-16,11WRMVO0974I1Z5,KUHPW5543H,31,0,0.18,-1
MSME03259,Business_03259 Pvt Ltd,IT/ITES,J62,Working Capital,21.75,1.8,South,2023-01-15,19RHENM0527V1Z5,XKJPK2740H,100,0,0.18,-1
MSME03260,Business_03260 Pvt Ltd,IT/ITES,J62,Trade Finance,21.07,5.9,Central,2022-06-12,34FCGPQ0936T1Z5,WGPPE4689Q,139,0,0.07,-1
MSME03261,Business_03261 Pvt Ltd,Textiles,C13,Trade Finance,156.8,0.5,West,2022-12-07,32NPYOH4027L1Z5,HNKPN9861L,192,0,0.28,-1
MSME03262,Business_03262 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,111.13,3.3,North,2023-07-30,31GHQRJ6449I1Z5,PENPD6274V,16,1,0.17,18
MSME03263,Business_03263 Pvt Ltd,Auto Ancillary,C29,Term Loan,253.73,3.3,North,2023-06-14,01UWEON9604N1Z5,DWYPD5508B,116,0,0.2,-1
MSME03264,Business_03264 Pvt Ltd,Auto Ancillary,C29,Working Capital,403.33,0.9,North,2022-02-03,06VDMUX5046L1Z5,ZAEPB9406T,139,0,0.27,-1
MSME03265,Business_03265 Pvt Ltd,Agriculture Allied,A01,Trade Finance,51.1,9.1,Central,2022-11-19,34TFFVA6643P1Z5,XPHPG0255F,113,0,0.18,-1
MSME03266,Business_03266 Pvt Ltd,Agriculture Allied,A01,Working Capital,92.81,8.0,Central,2022-06-30,19KKMMH7247J1Z5,BHSPU8683A,177,0,0.21,-1
MSME03267,Business_03267 Pvt Ltd,Construction,F41-F43,Working Capital,293.53,0.8,West,2022-12-13,26VRQGR9935M1Z5,PZCPK4906Q,140,0,0.33,-1
MSME03268,Business_03268 Pvt Ltd,Pharma,C21,Term Loan,67.78,2.3,North,2023-12-07,07TKJZL5270M1Z5,HOWPB6560W,136,0,0.13,-1
MSME03269,Business_03269 Pvt Ltd,Textiles,C13,Working Capital,56.39,0.5,North,2022-07-11,08EXDPR3790M1Z5,YXGPB6130C,160,1,0.31,10
MSME03270,Business_03270 Pvt Ltd,Construction,F41-F43,Working Capital,21.89,9.4,West,2023-08-02,27VDDDM2945S1Z5,UFSPC9581R,50,0,0.25,-1
MSME03271,Business_03271 Pvt Ltd,Construction,F41-F43,Working Capital,539.3,2.0,West,2023-12-22,14KCYBF7700H1Z5,WDQPF8955T,193,0,0.28,-1
MSME03272,Business_03272 Pvt Ltd,Trading,G45-G47,Working Capital,15.43,2.9,West,2023-11-10,17MSICR0092V1Z5,AGDPL8380J,116,1,0.25,33
MSME03273,Business_03273 Pvt Ltd,Trading,G45-G47,Trade Finance,212.51,2.0,South,2022-09-03,09TPEOA3956B1Z5,OTBPV8110O,212,1,0.22,24
MSME03274,Business_03274 Pvt Ltd,Construction,F41-F43,Working Capital,31.32,1.9,West,2022-09-02,10VSWIK3795C1Z5,MIPPQ1468A,44,1,0.33,22
MSME03275,Business_03275 Pvt Ltd,Food Processing,C10,Working Capital,38.83,6.9,East,2023-11-09,13SCTRL4768L1Z5,MHLPQ8912J,38,0,0.2,-1
MSME03276,Business_03276 Pvt Ltd,Pharma,C21,Working Capital,210.85,6.9,Central,2023-12-24,04XJSQR9976T1Z5,DCBPE1171X,120,0,0.12,-1
MSME03277,Business_03277 Pvt Ltd,Textiles,C13,Working Capital,49.7,3.6,West,2022-05-13,08SADFV3781C1Z5,NXAPN4879Y,31,0,0.26,-1
MSME03278,Business_03278 Pvt Ltd,Construction,F41-F43,Working Capital,151.63,5.4,South,2022-07-16,24QAGJO6646N1Z5,CRAPX7720Y,158,1,0.25,17
MSME03279,Business_03279 Pvt Ltd,Auto Ancillary,C29,Term Loan,627.68,3.6,East,2022-12-13,14IVFSO6542C1Z5,GVWPV3108B,239,0,0.2,-1
MSME03280,Business_03280 Pvt Ltd,Pharma,C21,Working Capital,105.7,0.5,South,2022-02-18,22USLPR3391I1Z5,VXWPY8389B,143,0,0.2,-1
MSME03281,Business_03281 Pvt Ltd,Trading,G45-G47,Term Loan,403.57,0.5,South,2022-03-05,11CQLEN9250Z1Z5,OALPV3399K,5,0,0.28,-1
MSME03282,Business_03282 Pvt Ltd,Auto Ancillary,C29,Trade Finance,128.57,2.4,South,2023-09-16,04AQJHZ3925K1Z5,OAVPC6078T,153,0,0.19,-1
MSME03283,Business_03283 Pvt Ltd,Trading,G45-G47,Term Loan,203.22,6.9,South,2023-11-28,33HQSIT7875I1Z5,UXEPZ3419R,36,0,0.2,-1
MSME03284,Business_03284 Pvt Ltd,Trading,G45-G47,Working Capital,54.17,12.2,North,2022-04-14,11VOOEH3238D1Z5,ADJPX9999O,207,0,0.22,-1
MSME03285,Business_03285 Pvt Ltd,Pharma,C21,Working Capital,421.19,0.5,Central,2022-08-01,06XWUDR0048W1Z5,RNGPL7902F,219,0,0.2,-1
MSME03286,Business_03286 Pvt Ltd,Trading,G45-G47,Trade Finance,204.38,2.3,North,2023-06-01,06ZWMHY2167I1Z5,WNPPU6563B,192,1,0.22,24
MSME03287,Business_03287 Pvt Ltd,IT/ITES,J62,Term Loan,289.93,1.3,East,2022-04-29,28UYAIJ4150M1Z5,XQDPT0751D,72,0,0.16,-1
MSME03288,Business_03288 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,208.35,8.4,North,2023-11-10,14WGZHA1077C1Z5,WIGPR0968R,134,0,0.14,-1
MSME03289,Business_03289 Pvt Ltd,IT/ITES,J62,Trade Finance,75.63,9.4,East,2022-08-30,10OLBYE8150W1Z5,SMOPT8613T,88,0,0.07,-1
MSME03290,Business_03290 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,233.15,1.2,West,2022-10-07,04GIQQK6917T1Z5,TZGPF1912J,224,0,0.22,-1
